openmlid,Name,AutoCorrelation,ClassEntropy,Dimensionality,EquivalentNumberOfAtts,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,NumberOfFeaturesAfterBinarization
803,delta_ailerons,0.3980078563411897,0.9972877951195076,0.000841632767569,,3783.0,,1.4506078582547302,0.0107545237761256,,2.0,0.6708610336275694,0.0158606417825582,,0.4983524355977189,0.0029725156403422,,,2.0,0.1132819184788066,0.005903906068326,,-1.1122043327931086,-1.701220367512975e-05,,2.0,-0.1707887710721145,0.0002135617201106,46.93505400476925,3346.0,0.965636686854821,0.067611165661383,0.8641081352141018,1,2,6,7129,0,0,5,1,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-0.6019349898490219,0.0002259096647496,,-0.1611813076776445,0.0010423797912195,,1.0650320722718971,0.0010217842614672,,-0.0158218617688448,0.0054031418382213,,1.3153000427073709,0.0066944873053724,,0.4522970347590836,0.0110158144604848,5
806,fri_c3_1000_50,0.5135135135135135,0.9912540071703688,0.051,,555.0,,2.00556056229324,2.1000000065107832e-08,,2.0,1.4472575606259992,1.00000005003776,,-1.0983719584239124,-2.0000000158674359e-10,,,2.0,0.0414903010902141,1.0000000286817707,,-1.2798546481793045,-2.3000000072159743e-08,,2.0,-0.0657923036979317,1.0000000019305908,44.5,445.0,0.7241421196477377,0.323,0.3450667099233546,1,2,51,1000,0,0,50,1,1.96078431372549,0.0,0.0,98.0392156862745,1.96078431372549,,-1.2254180104730854,-7.250000047392956e-09,,-0.0298093919967636,1.0000000227736965,,-1.1933174811187692,-1.7319479184152442e-17,,-0.0132087898941969,1.0000000279923094,,-1.1648848690393674,5.999999966407875e-09,,0.0353209639522559,1.0000000350896978,50
807,kin8nm,0.5040898547185936,0.9997770990046064,0.0010986328125,,4168.0,,-1.1764746591539872,0.0227919819335937,,2.0,0.010223077520374,0.9132427486602224,,-1.1908427265272368,0.0024727835540771,,,2.0,-0.002423693888867,0.9052814137850994,,-1.2000096729044962,-0.0129449166259766,,2.0,-0.0359992703631555,0.8991856891068676,49.12109375,4024.0,0.81756790113446,0.2685546875,0.4627430629750603,1,2,9,8192,0,0,8,1,11.11111111111111,0.0,0.0,88.88888888888889,11.11111111111111,,-1.1984308596882476,-0.009081403930664,,-0.0062488070073513,0.9009474364907916,,-1.1899608602803189,0.0045561387939453,,0.0026898762192228,0.905482230604353,,-1.1867596976400177,0.0091138205566406,,0.0062250188206979,0.9090113083783554,8
813,fri_c3_1000_5,0.5085085085085085,0.9885173903891564,0.006,,563.0,,1.153622378636951,9.000000004810715e-09,,2.0,1.246941780251248,1.0000000357900796,,-0.3953474495735282,2.000000006968649e-09,,,2.0,0.3799051670286494,1.0000000300225595,,-1.199653149643545,-4.0000000260942415e-09,,2.0,-0.0477765705553399,1.0000000249286416,43.7,437.0,0.7034560685442078,0.331,0.3247268305819183,1,2,6,1000,0,0,5,1,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-1.1837277136220274,-2.499999993965662e-09,,-0.0409569450308827,1.0000000252149224,,-0.7857435131844928,3.9968028886505634e-17,,0.0410912082264315,1.0000000316528863,,0.5882308462804533,7.499999991403272e-09,,0.9701742584892904,1.0000000340150332,5
816,puma8NH,0.4924917592479551,0.999986069360442,0.0010986328125,,4114.0,,-1.1855510149603086,0.0179523337402343,,2.0,0.018377785652211,1.0903450858223842,,-1.1945919896764745,0.0026571600494384,,,2.0,-0.0057403169297952,0.9016094775370512,,-1.2032935443936892,-0.014780120727539,,2.0,-0.0218139268307202,0.3436914723964179,49.7802734375,4078.0,0.8559320760960969,0.1732177734375,0.6535507002333615,1,2,9,8192,0,0,8,1,11.11111111111111,0.0,0.0,88.88888888888889,11.11111111111111,,-1.2008255480056096,-0.0056158374328612,,-0.0184228818256887,0.5308874985378911,,-1.1946743417109231,0.0026856148071289,,-0.0075408695741893,1.0849274366247623,,-1.1875157540609225,0.0116554752807616,,0.007410523627896,1.0894990331049608,8
819,delta_elevators,0.4471416561580496,0.999977628330813,0.0007355259010192,,4785.0,,3.833618543090072,0.0016319218241042,,2.0,0.1558589472761597,25.49626557030775,,0.5782379932785819,-2.098847795173538,,,2.0,-0.0159060190392069,5.102080959976474,,-0.5464315381909008,-12.30429757276446,,2.0,-0.1730735205335901,0.0052945901817938,49.72155090889986,4732.0,0.9348445983724496,0.1251444783019859,0.7497586336688629,1,2,7,9517,0,0,6,1,14.285714285714285,0.0,0.0,85.71428571428571,14.285714285714285,,-0.4532959602651436,-3.293485342019528,,-0.1295659562846954,0.0058820936757496,,0.0544260171813175,-0.0002926342334769,,-0.0357638833556983,0.0963870190139076,,1.330134401797201,0.0004420405589996,,0.1202419822705271,10.058121617452754,6
821,house_16H,0.579598823684326,0.876342717713079,0.0007461376404494,,16040.0,,7201.555806451959,7808.669197682664,,2.0,72.74990424779148,65872.42358024171,,468.8208156431635,488.32277900583966,,,2.0,6.1376552445335335,4117.118999074554,,-1.0959006786643917,0.0035891472085674,,2.0,-5.873026950739002,0.0051003992600112,29.5997191011236,6744.0,0.8416264908439591,0.2025105337078651,0.4758483761942985,1,2,17,22784,0,0,16,1,5.88235294117647,0.0,0.0,94.11764705882352,5.88235294117647,,3.6469167152966255,0.0590731215765449,,0.1453567032927936,0.0569315213616301,,14.08955430490109,0.1427191817503511,,2.3715551084659587,0.0886648897821759,,39.86600293628327,0.6600044949745436,,3.949187467229189,0.1383579794166681,16
822,cal_housing,0.8698095837976646,0.9744894033980523,0.0004360465116279,,12255.0,,73.55311639416632,2635.7630813953506,,2.0,4.935858226727127,2181.615251582788,,18.98368874633476,630.9062292241998,,,2.0,2.227731409613117,517.0349869467358,,-1.3301523662288983,-119.56970445736434,,2.0,-0.2978012079524013,1.899821717945271,40.625,8385.0,0.8380903391323853,0.2448158914728682,0.4654182866513264,1,2,9,20640,0,0,8,1,11.11111111111111,0.0,0.0,88.88888888888889,11.11111111111111,,-1.0384770495201974,10.062874860707332,,0.1617362291268655,2.036636891991233,,13.43800975947856,267.58577083333427,,2.528547206900776,197.4576552218608,,29.987692264321552,1203.5820615310004,,3.9737757760709904,954.6585678097885,8
823,houses,0.9977712098454382,0.9865690330331822,0.0004360465116279,,11726.0,,73.55311639416632,206855.8169089143,,2.0,4.935858226727127,115395.61587441296,,19.19094157248169,26502.829555895663,,,2.0,2.3871769698459016,14941.236529782916,,-1.1177597814980609,3.870671002906976,,2.0,0.0603306375991703,1.899821717945271,43.18798449612403,8914.0,0.9922047101888836,0.0449612403100775,0.9084015059670209,1,2,9,20640,0,0,8,1,11.11111111111111,0.0,0.0,88.88888888888889,11.11111111111111,,-0.5185040794533012,30.38758018410844,,0.5939055712599329,4.748353701120752,,13.43800975947856,518.7188468992259,,2.528547206900776,401.7888293873708,,29.987692264321552,2333.191497093022,,3.9737757760709904,1919.3269691284256,8
833,bank32nh,0.5661091441826395,0.8936632139657559,0.0040283203125,,5649.0,,8.890360069027274,7.0029296875,,2.0,2.234417196199169,3.1966612772506497,,0.9378355853742484,1.2014580029029844,,,2.0,0.620567267715263,0.9675910714133942,,-1.308512859390658,-0.016437694946289,,2.0,-0.0230919038556698,0.2108063249151076,31.04248046875,2543.0,0.8628165695838292,0.1983642578125,0.5037804681849175,1,2,33,8192,0,0,32,1,3.0303030303030303,0.0,0.0,96.96969696969695,3.0303030303030303,,-1.2020309891308605,-0.0010598290405273,,-0.0040418263257196,0.5723736046459299,,-1.1837201396462556,0.7371404739379883,,0.0099227182111731,0.5792735772662669,,4.888252815522715,1.248086139160156,,1.887362986038537,1.0231118823412155,32
837,fri_c1_1000_50,0.5315315315315315,0.9936167534536142,0.051,,547.0,,-0.7906060138836728,2.600000001261316e-08,,2.0,0.1180300873971459,1.0000000529448825,,-1.186111999133388,2.460000000454997e-09,,,2.0,5.1053274850786506e-05,1.0000000301725087,,-1.2762884195074222,-2.4999999979069543e-08,,2.0,-0.0788495289924005,1.000000015842627,45.3,453.0,0.7204660379109814,0.328,0.3346181154275282,1,2,51,1000,0,0,50,1,1.96078431372549,0.0,0.0,98.0392156862745,1.96078431372549,,-1.2299478024727677,-3.500000000239422e-09,,-0.031640687521776,1.00000002303609,,-1.1928864251103315,2.5000000078434507e-09,,-0.0009202253786066,1.0000000285351618,,-1.161537889446664,8.999999982661766e-09,,0.0270728725459889,1.0000000381070284,50
843,house_8L,0.579598823684326,0.876342717713079,0.0003950140449438,,16040.0,,7546.166943835947,2935.865739115164,,2.0,74.16685526289018,24949.880168695538,,973.7403833239184,367.97185023862073,,,2.0,11.48849715163141,3118.929871851435,,-1.0959006786643917,0.0103298806618679,,2.0,-0.2709088317261517,0.0421051974055871,29.5997191011236,6744.0,0.8607942946035453,0.2069434691011236,0.4060390605378977,1,2,9,22784,0,0,8,1,11.11111111111111,0.0,0.0,88.88888888888889,11.11111111111111,,1.7335908281935477,0.0859571769114291,,-0.2350504381160664,0.0670667926930558,,5.084667774416129,0.487823388759656,,0.7620479962271721,0.139399218080331,,165.0198161476975,4.662533016206549,,10.865560668770454,0.6519002690074744,8
845,fri_c0_1000_10,0.4964964964964965,0.999766270781044,0.011,,509.0,,-1.1194583484103429,2.000000018931303e-09,,2.0,0.0302922028299651,1.0000000398872195,,-1.193301151895474,-4.700000024722428e-09,,,2.0,-0.0385481820250413,1.0000000265863591,,-1.2433653924058627,-1.6000000016003216e-08,,2.0,-0.1371772593232223,1.000000001846109,49.1,491.0,0.937919886043078,0.144,0.7119274057062379,1,2,11,1000,0,0,10,1,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,-1.233406820968416,-8.000000006558317e-09,,-0.0681151677299961,1.0000000186518312,,-1.1969064519664123,-4.500000017171324e-09,,-0.0390406332890627,1.0000000265563496,,-1.1644532312147398,-1.250000047334915e-09,,0.0005272334722161,1.0000000389849266,10
846,elevators,0.8891432702735269,0.8920793291304917,0.0011446472679077,,11469.0,,11285.847743179676,0.0544900295198505,,2.0,103.70687088535932,277.5936316706212,,1005.2163130880446,-1.9945264513926395,,,2.0,9.738247933057416,17.780383005918384,,-0.5633142077988822,-12.798783059220444,,2.0,-1.510431343877792,1.7355357867821351e-06,30.905476233508043,5130.0,0.7973506242694824,0.2263389360804867,0.4431851898777067,1,2,19,16599,0,0,18,1,5.263157894736842,0.0,0.0,94.73684210526316,5.263157894736842,,0.2558790278424125,-0.1679318031206679,,-1.4398648690096576,0.0003234469030283,,2.806381178802435,-0.0007553557443219,,-0.1285769063115141,0.0064986752022073,,7.10834365776835,-2.5483462859208814e-06,,0.1596431787263733,1.739445757830059,18
847,wind,0.6949642476799026,0.996940292587556,0.0022817158503194,,3501.0,,1.054855405684577,69.50030422877957,,2.0,0.9032573434542738,8.800334974744912,,-0.0298633306413966,14.206659242035697,,,2.0,0.4864545800191689,4.987560362512558,,-1.2079512755712756,6.306274718588379,,2.0,-0.0094251170384662,3.448871057419354,46.74475205354426,3073.0,0.8900765045812015,0.1910556738667478,0.6145908843054387,1,2,15,6574,0,0,14,1,6.666666666666667,0.0,0.0,93.33333333333331,6.666666666666667,,-0.3069197107794837,8.143878916945546,,0.3753062771260731,4.118004284489705,,0.1314082755154428,10.126857316702171,,0.5509413069189514,4.956505525657526,,0.2953778599448428,12.553037724368725,,0.6469737198028075,5.356353760425305,14
849,fri_c0_1000_25,0.4934934934934935,0.9999740313334508,0.026,,503.0,,-1.1340073098338364,1.5000000038956073e-08,,2.0,0.1218984115781017,1.000000051906455,,-1.1968273423451803,1.5600000014912015e-09,,,2.0,-0.0002361663678902,1.0000000302914849,,-1.257224008441998,-8.999999987269192e-09,,2.0,-0.0728164900520444,1.0000000079650146,49.7,497.0,0.924485281470133,0.149,0.702,1,2,26,1000,0,0,25,1,3.8461538461538463,0.0,0.0,96.15384615384616,3.8461538461538463,,-1.222078945781924,-4.50000000659645e-09,,-0.0258601339961678,1.0000000250673675,,-1.204349888917735,-9.999999449616936e-10,,-0.0039343671458333,1.000000030640486,,-1.1664228403691694,7.999999986657569e-09,,0.0271602404558967,1.000000038596579,25
866,fri_c2_1000_50,0.5065065065065065,0.9805107178796568,0.051,,582.0,,0.1020948111270434,2.1000000034132605e-08,,2.0,0.7386229431696506,1.000000059678191,,-1.163343809774897,6.40000011632169e-10,,,2.0,0.0217438762138802,1.000000028932155,,-1.2853052883864562,-1.999999991975088e-08,,2.0,-0.0778932634599283,1.0000000139811769,41.8,418.0,0.7518456403426561,0.246,0.4950821825585786,1,2,51,1000,0,0,50,1,1.96078431372549,0.0,0.0,98.0392156862745,1.96078431372549,,-1.2172356107439362,-5.999999959919143e-09,,-0.028657197560502,1.0000000223328902,,-1.1942166868374122,4.999999534405218e-10,,0.0086027176562997,1.000000029087514,,-1.174649782075066,7.250000034597637e-09,,0.0604560628932385,1.0000000334926018,50
871,pollen,0.9997400571874188,1.0,0.0015592515592515,,1924.0,,0.1951873511778621,0.004237032224532,,2.0,0.1097937531304471,10.043091650980063,,-0.0966083557147272,0.0008058939708938,,,2.0,0.020617482908809,6.529446437142662,,-0.3087882324123812,-0.0036366424116424,,2.0,-0.1305804509400316,3.144394590429437,50.0,1924.0,0.4844769105423991,0.5215696465696466,-0.0431392931392931,1,2,6,3848,0,0,5,1,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-0.2345376389440685,-0.0017384875259876,,-0.0938153204224576,4.165352571530828,,-0.1554787090196341,0.000166294178794,,0.0721900276939728,6.398236557183355,,0.0707561041670674,0.0036700753638252,,0.1092640138474938,8.95914524273415,5
881,mv,0.5169867785218436,0.9729212144264806,0.000269819466248,12.991015473633231,24321.0,1.3204199058145485,-0.5884095133947267,1100.2709723312405,0.2230909398455,3.0,0.9737649773688049,115.27303730661536,1.001707660080627,-1.076323405315908,195.93714543823936,0.07489185248075,12.375389002937313,2.25,0.0926138433041714,27.43745414476849,0.8070522790844934,-1.2054637290423134,-12.49774613912873,1.413943024e-05,2.0,-0.3213970552702773,0.5769759987326427,40.34291601255888,16447.0,0.979651568371769,0.0954670329670329,0.8050822196638202,3,2,11,40768,0,0,7,4,27.27272727272727,0.0,0.0,63.63636363636363,36.36363636363637,0.8070522790844934,-1.2036877914266522,-11.03942758810832,1.413943024e-05,-0.0058073275966484,1.4439636702716634,0.877650795342839,-1.1981209273220916,-0.0034792165178571,0.00157047816651,-0.0007859743850411,3.0234160845268416,1.3204199058145485,-0.9477199965281362,299.22740423861853,0.2230909398455,0.0048690041633653,58.04571234111569,14
897,colleges_aaup,0.6474137931034483,0.8809748061658637,0.0137812230835486,3.350418203280184,813.0,5.248050549098432,50.90962513662791,3052.0473729543355,0.47910875218483,52.0,5.815258975041083,2411.623526045175,3.341443150929032,7.297836238068724,550.7556300141797,0.262944728900815,11.707777656913796,19.333333333333336,1.636362340267726,270.60579995448273,1.434835752759632,-0.0299100786259911,12.735572782084397,0.0467807056168,2.0,0.3435842048098884,19.514093510979706,29.97416020671835,348.0,0.9864922956455796,0.0809646856158484,0.8173391713028983,1,2,16,1161,87,256,13,3,6.25,7.493540051679587,1.3781223083548666,81.25,18.75,1.434835752759632,0.2118993405820137,83.74074074074076,0.0467807056168,0.4326393685013813,72.17282678834677,3.341443150929032,0.5367715420788586,420.3703703703703,0.262944728900815,0.6846258112240072,92.2867193566012,5.248050549098432,9.790153056728322,525.418962026773,0.47910875218483,2.8091608637459133,131.64151497610425,69
901,fried,0.4947383913459415,0.999996790015353,0.000269819466248,,20427.0,,-1.1873509143460634,0.5021512460753532,,2.0,0.0151352411210396,0.2891730148759228,,-1.1965749447053786,0.4997044422095761,,,2.0,0.0015462381676241,0.2883493317998891,,-1.203190918515607,0.496969706632653,,2.0,-0.0042136112930819,0.287307837859636,49.894525117739406,20341.0,0.9451407066090446,0.1352531397174254,0.7295066252437303,1,2,11,40768,0,0,10,1,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,-1.199037067045667,0.498203824077708,,-0.0032443326183997,0.288025769526555,,-1.1970418558311346,0.500290902178179,,-0.0006863512413754,0.2883500428453296,,-1.1934149072928537,0.5006687843406594,,0.0045027460511121,0.2889164337273076,10
903,fri_c2_1000_25,0.4984984984984985,0.9885173903891564,0.026,,563.0,,-0.0760919066029006,2.3000000015982457e-08,,2.0,0.6865202622185914,1.0000000472734951,,-1.1319274508634911,3.4399999938104773e-09,,,2.0,0.0239683308933019,1.0000000279671313,,-1.2563471302939586,-1.8000000034046336e-08,,2.0,-0.0918713055324986,1.00000001202475,43.7,437.0,0.7410814084403998,0.224,0.5489309260206445,1,2,26,1000,0,0,25,1,3.8461538461538463,0.0,0.0,96.15384615384616,3.8461538461538463,,-1.2219585247322118,-1.0000000107909802e-09,,-0.0394755650090694,1.000000020758225,,-1.192033765084641,3.999999967252421e-09,,-0.0134015071498052,1.0000000269267304,,-1.166079675643628,9.999999965898398e-09,,0.0266104540208851,1.0000000357438223,25
904,fri_c0_1000_50,0.5285285285285285,0.99971144175281,0.051,,510.0,,-1.1082049020817486,2.1000000000270802e-08,,2.0,0.0842070522211326,1.0000000455900069,,-1.196670486374032,2.8199999942217503e-09,,,2.0,-0.0096534225957217,1.0000000291025737,,-1.275300274199753,-1.0999999974337093e-08,,2.0,-0.1073201872901566,1.0000000082126956,49.0,490.0,0.9067867146858744,0.177,0.6456456456456456,1,2,51,1000,0,0,50,1,1.96078431372549,0.0,0.0,98.0392156862745,1.96078431372549,,-1.2239776144958885,-2.2500000174882627e-09,,-0.0526329373272334,1.0000000235045785,,-1.199464704286885,3.0000000009466904e-09,,0.0045870962639654,1.000000029670293,,-1.16381992979169,8.000000010888187e-09,,0.0219364940927712,1.000000033771133,50
910,fri_c1_1000_10,0.5135135135135135,0.9881489563064276,0.011,,564.0,,-0.7399375228569363,1.8000000018503215e-08,,2.0,0.0353601561883775,1.000000037667372,,-1.1504557815091057,1.899999995982199e-09,,,2.0,-0.0212258859163792,1.000000026157903,,-1.2770911814669963,-1.5000000013531972e-08,,2.0,-0.069411286576947,1.0000000127016138,43.6,436.0,0.7468727633548051,0.305,0.3754504947251162,1,2,11,1000,0,0,10,1,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,-1.2348257611818096,-4.500000028035897e-09,,-0.0525549329862621,1.000000020891846,,-1.1761492447995274,4.218847564713128e-18,,-0.0197865250681308,1.0000000273338632,,-1.1538166481449317,8.74999999103676e-09,,0.0118650666610363,1.0000000309411556,10
912,fri_c2_1000_5,0.4964964964964965,0.9795438195294626,0.006,,584.0,,0.2123575158193125,2.5000000001274013e-08,,2.0,0.6665959622155031,1.00000003924755,,-0.8201503773918812,2.800000002033121e-09,,,2.0,0.1310479556272444,1.0000000267610072,,-1.214314212105359,-1.3000000023355442e-08,,2.0,-0.0644953533104025,1.0000000155542288,41.6,416.0,0.769259582455216,0.18,0.6343484902655442,1,2,6,1000,0,0,5,1,16.666666666666664,0.0,0.0,83.33333333333334,16.666666666666664,,-1.2033426513172285,-6.500000021451153e-09,,-0.0480937305033567,1.0000000201070312,,-1.1111353316686792,3.019806626980426e-17,,0.0176436043612299,1.0000000253606864,,-0.291465626328135,1.3500000011434922e-08,,0.366891817390853,1.0000000341151436,5
913,fri_c2_1000_10,0.4954954954954955,0.9814538950336535,0.011,,580.0,,0.2466847368917717,1.8000000027162956e-08,,2.0,0.7414629966730909,1.0000000471367636,,-0.9976140651050688,7.00000010284141e-10,,,2.0,0.0960463951462557,1.0000000330760213,,-1.2170767192419627,-1.0999999988658973e-08,,2.0,-0.072089175077776,1.0000000215812697,42.0,420.0,0.7438259441707716,0.205,0.5763062169312171,1,2,11,1000,0,0,10,1,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,,-1.2009690496823917,-4.750000044059788e-09,,-0.0496123612311396,1.0000000271177676,,-1.1698867357223124,2.181588259766609e-17,,0.0457419763917587,1.0000000336831012,,-1.023864388185037,4.0000000382511834e-09,,0.0972704171455113,1.000000038264458,10
914,balloon,0.834,0.7964999003057881,0.000999500249875,,1519.0,,16.966793966664962,2.0958020989505246,,2.0,-2.9163403514068733,0.1738389162862918,,16.966793966664962,2.0958020989505246,,,2.0,-2.9163403514068733,0.1738389162862918,,16.966793966664962,2.0958020989505246,,2.0,-2.9163403514068733,0.1738389162862918,24.087956021989005,482.0,0.8563131182067258,0.1619190404797601,0.4867354160828032,1,2,2,2001,0,0,1,1,50.0,0.0,0.0,50.0,50.0,,16.966793966664962,2.0958020989505246,,-2.9163403514068733,0.1738389162862918,,16.966793966664962,2.0958020989505246,,-2.9163403514068733,0.1738389162862918,,16.966793966664962,2.0958020989505246,,-2.9163403514068733,0.1738389162862918,1
917,fri_c1_1000_25,0.5085085085085085,0.993885872489772,0.026,,546.0,,-0.7997867396054295,2.1999999992472493e-08,,2.0,0.1257702770160542,1.0000000439368304,,-1.1782588915118444,-1.5600000114346367e-09,,,2.0,0.0062115043266711,1.0000000289220985,,-1.2563751242391203,-2.3000000040074298e-08,,2.0,-0.0732376586512487,1.0000000025524876,45.4,454.0,0.7069112972196673,0.343,0.3075015949671719,1,2,26,1000,0,0,25,1,3.8461538461538463,0.0,0.0,96.15384615384616,3.8461538461538463,,-1.2102111086798049,-1.0000000008059118e-08,,-0.028541564015037,1.000000022611291,,-1.1911892017278751,-4.000000023429706e-09,,0.0032276685319839,1.0000000315659126,,-1.1791426771763125,5.999999952654988e-09,,0.0291077091873564,1.0000000362718473,25
923,visualizing_soil,0.9994212962962964,0.9927593693587448,0.0005786367318597,3.9152133195034593,4753.0,0.797754775489027,-0.007288159544537,50.91380048605486,0.25356456681769,2.0,0.5615952184002584,28.81016651712464,0.797754775489027,-0.7889207845004848,17.852376846815574,0.25356456681769,2.1461603074163094,2.0,0.2559250228128789,10.11550765257716,0.797754775489027,-1.264512246822013,0.7385423909269762,0.25356456681769,2.0,0.0181777294375559,0.4290773582833969,44.99479226941327,3888.0,0.9996792149467651,0.0532345793310959,0.8912826927876011,2,2,5,8641,0,0,3,2,40.0,0.0,0.0,60.0,40.0,0.797754775489027,-1.264512246822013,0.7385423909269762,0.25356456681769,0.0181777294375559,0.4290773582833969,0.797754775489027,-1.0949619471349044,1.9047876634648768,0.25356456681769,0.1880021206008222,1.1072790823234426,0.797754775489027,-0.007288159544537,50.91380048605486,0.25356456681769,0.5615952184002584,28.81016651712464,5
930,colleges_usnews,0.5941583397386626,0.9976685824034748,0.0261136712749615,9.117668014005307,688.0,5.250159212499937,50.07915787245156,9276.905616224643,0.10942146400494,51.0,6.136469733708752,5348.162626265424,5.250159212499937,8.589933861939347,1716.3688539909351,0.10942146400494,46.98107263729272,26.5,1.4966319491800042,1117.107958645161,5.250159212499937,-1.666672182032963,1.6390168970814132,0.10942146400494,2.0,-0.6230301616625689,0.4804701944013999,47.15821812596006,614.0,0.8023312976918031,0.2757296466973886,0.4564186415408553,1,2,34,1302,1144,7830,32,2,2.941176470588235,87.86482334869432,17.68772024939008,94.11764705882352,5.88235294117647,5.250159212499937,0.1653686327215112,70.29203498737186,0.10942146400494,0.3885434178202273,18.954792106261337,5.250159212499937,0.7367557965357074,540.2124796506102,0.10942146400494,0.6316364403193302,99.95006637027188,5.250159212499937,16.6010075312928,2401.257425601352,0.10942146400494,2.810618423165535,1548.9729655108426,83
934,socmob,0.8865800865800866,0.7628122983351655,0.0051903114186851,8.187502596963409,900.0,4.08746284125034,81.8767230327217,16.940743944636615,0.17406021918159,17.0,7.193711684480987,44.35826917409464,2.54373142062517,81.8767230327217,16.940743944636615,0.093167884748895,26.302663653693603,8.0,7.193711684480987,44.35826917409464,1.0,81.8767230327217,16.940743944636615,0.03844960801425,2.0,7.193711684480987,44.35826917409464,22.145328719723185,256.0,0.9728425965974624,0.0735294117647058,0.7710859091798605,3,2,6,1156,0,0,1,5,50.0,0.0,0.0,16.666666666666664,83.33333333333334,1.0,81.8767230327217,16.940743944636615,0.042071806752445,7.193711684480987,44.35826917409464,2.54373142062517,81.8767230327217,16.940743944636615,0.08008085589987,7.193711684480987,44.35826917409464,4.08746284125034,81.8767230327217,16.940743944636615,0.15735099159437,7.193711684480987,44.35826917409464,39
953,splice,0.999686422075886,0.9989789943576058,0.0191222570532915,38.85056107092467,1655.0,2.008563280196724,,,0.34545730950028,6.0,,,1.9780144516767608,,,0.0257133736764803,75.92551263648548,4.737704918032787,,,1.667986901904802,,,0.00054056487359,2.0,,,48.11912225705329,1535.0,0.9747075784563608,0.0815047021943573,0.8368443726652359,1,2,61,3190,0,0,0,61,1.639344262295082,0.0,0.0,0.0,100.0,1.986921112054029,,,0.0035862242293275,,,1.9958149659372768,,,0.007098276132275,,,1.998574767602853,,,0.017563100320435,,,287
958,segment,0.7613685578172369,0.5916727785823275,0.0086580086580086,,1980.0,,339.2210942819812,124.9138528138528,,2.0,16.900935255171692,72.95653249057915,,38.517190779700535,24.633144133606745,,,2.0,3.3209588552307303,25.314714480723204,,-1.215870969891144,-12.69086035930736,,2.0,-0.8853608418421668,0.0,14.285714285714285,330.0,0.9873140495867768,0.1545454545454545,0.5627296587926509,1,2,20,2310,0,0,19,1,5.0,0.0,0.0,95.0,5.0,,0.0949715224167261,0.0143338,,0.6910972018286047,1.5453355472143795,,0.6887408923065033,8.243692254978354,,1.3027814412514287,19.571818883228,,34.34011900168904,37.05159498441559,,5.366954511062667,43.527458022681365,19
959,nursery,0.3333590554826761,0.9182958340544896,0.0006944444444444,8.000000000000258,8640.0,2.321928094887362,,,0.91829583405449,5.0,,,1.7077222622214985,,,0.1147869792568075,13.877316863621717,3.2222222222222223,,,1.0,,,-1e-14,2.0,,,33.33333333333333,4320.0,1.0,0.0,1.0,2,2,9,12960,0,0,0,9,22.22222222222222,0.0,0.0,0.0,100.0,1.584962500721156,,,-1e-14,,,1.584962500721156,,,0.0,,,2.0,,,0.0,,,27
